TIME,RPM,RPM_motor_/_Cardan,TPS,Posição_do_acelerador,RPM_cardan,Ponto_de_ignição,MAP,Sonda_Geral,RPM_do_câmbio,2-step,Largada_validada,Marcha,Vazão_da_bancada_A,Fluxo_total_de_combustível,Ângulo_da_Fase_de_Injeção,Pressão_diferencial_de_combustível,Abertura_bicos_A,Tempo_de_Injeção_Banco_A,Temp._do_motor,Temp._do_Ar,Pressão_de_Óleo,Pressão_de_Combustível,Temperatura_do_óleo,Tensão_da_Bateria,Dwell_de_ignição,Eletroventilador_1_-_Enriquecimento,Pressão_do_freio,Sinal_de_sincronia_do_motor,Corte_na_desaceleração_(cutoff),Partida_do_motor,Lenta,Primeiro_pulso_de_partida,Injeção_rápida_e_de_decaimento,Ignição_(Cil_1),Ignição_(Cil_2),Ajuste_ativo,Tanque
201.700,1875,2.871,0.0,0.0,653,2.51,-0.24,0.000,786,OFF,OFF,4,3.29,3.29,354.99,3.32,4.12,2.647,86.7,28.8,2.01,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.51,2.51,2,0.0
201.740,1977,2.909,0.0,0.0,680,1.32,-0.24,0.000,768,OFF,OFF,4,3.37,3.37,357.66,3.32,4.30,2.639,86.7,28.8,2.12,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.32,1.32,2,0.0
201.780,1996,3.038,0.0,0.0,657,0.31,-0.24,0.000,766,OFF,OFF,4,3.43,3.43,359.80,3.33,4.39,2.615,86.7,28.8,2.09,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.31,0.31,2,0.0
201.820,1948,2.911,0.0,0.0,669,1.26,-0.24,0.000,771,OFF,OFF,4,3.30,3.30,357.90,3.32,4.22,2.610,86.7,28.8,2.07,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.26,1.26,2,0.0
201.860,1988,2.849,0.0,0.0,698,0.90,-0.24,0.000,772,OFF,OFF,4,3.30,3.30,357.93,3.33,4.22,2.600,86.7,28.9,2.16,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.90,0.90,2,0.0
201.900,2076,2.972,0.0,0.0,698,1.08,-0.24,0.000,777,OFF,OFF,4,3.51,3.51,362.69,3.33,4.47,2.591,86.7,29.0,2.22,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.08,1.08,2,0.0
201.940,2059,2.968,0.0,0.0,694,1.11,-0.25,0.000,778,OFF,OFF,4,3.52,3.52,363.23,3.33,4.49,2.588,86.7,29.1,2.16,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.11,1.11,2,0.0
201.980,2068,2.960,0.0,0.0,699,1.29,-0.25,0.000,778,OFF,OFF,4,3.52,3.52,362.68,3.33,4.40,2.571,86.7,29.2,2.25,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.29,1.29,2,0.0
202.020,2079,3.050,0.0,0.0,682,1.47,-0.25,0.000,778,OFF,OFF,3,3.52,3.52,363.06,3.34,4.39,2.562,86.7,29.3,2.19,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.47,1.47,2,0.0
202.060,2074,2.957,0.0,0.0,701,1.44,-0.25,0.000,790,OFF,OFF,4,3.45,3.45,361.54,3.33,4.32,2.558,86.7,29.3,2.20,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.44,1.44,2,0.0
202.100,2122,2.975,0.0,0.0,713,1.70,-0.25,0.000,792,OFF,OFF,4,3.52,3.52,364.73,3.33,4.49,2.549,86.7,29.4,2.28,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
202.140,2147,2.987,0.0,0.0,719,1.88,-0.25,0.000,796,OFF,OFF,4,3.59,3.59,365.76,3.34,4.50,2.533,86.7,29.4,2.28,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.88,1.88,2,0.0
202.180,2143,3.080,0.0,0.0,696,1.91,-0.25,0.000,796,OFF,OFF,4,3.53,3.53,364.65,3.34,4.43,2.522,86.7,29.5,2.29,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.91,1.91,2,0.0
202.220,2175,2.990,0.0,0.0,728,2.01,-0.26,0.000,799,OFF,OFF,4,3.60,3.60,366.95,3.34,4.58,2.526,86.7,29.6,2.33,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.01,2.01,2,0.0
202.260,2145,3.072,0.0,0.0,698,2.20,-0.26,0.000,821,OFF,OFF,3,3.54,3.54,365.92,3.34,4.51,2.510,86.7,29.7,2.26,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
202.300,2110,2.902,0.0,0.0,727,2.28,-0.26,0.000,824,OFF,OFF,4,3.46,3.46,364.48,3.35,4.43,2.494,86.7,29.7,2.28,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.28,2.28,2,0.0
202.340,2196,3.008,0.0,0.0,730,2.22,-0.26,0.000,840,OFF,OFF,4,3.53,3.53,366.11,3.34,4.50,2.499,86.7,29.8,2.35,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.22,2.22,2,0.0
202.380,2117,3.038,0.0,0.0,697,2.38,-0.26,0.000,843,OFF,OFF,4,3.46,3.46,364.56,3.34,4.42,2.489,86.7,29.8,2.23,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.38,2.38,2,0.0
202.420,2171,2.941,0.0,0.0,739,2.38,-0.26,0.000,850,OFF,OFF,4,3.45,3.45,364.67,3.35,4.41,2.491,86.7,29.9,2.32,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.38,2.38,2,0.0
202.460,2141,3.018,0.0,0.0,710,2.46,-0.26,0.000,853,OFF,OFF,4,3.44,3.44,365.57,3.35,4.40,2.482,86.7,29.9,2.24,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.46,2.46,2,0.0
202.500,2026,3.002,0.0,0.0,675,2.55,-0.26,0.000,871,OFF,OFF,4,3.31,3.31,361.00,3.34,4.24,2.489,86.7,29.9,2.16,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.55,2.55,2,0.0
202.540,2066,3.186,0.0,0.0,649,2.40,-0.26,0.000,876,OFF,OFF,3,3.37,3.37,362.61,3.35,4.30,2.491,86.7,29.9,2.21,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.40,2.40,2,0.0
202.580,2048,3.028,0.0,0.0,677,2.39,-0.26,0.000,877,OFF,OFF,4,3.43,3.43,362.88,3.34,4.30,2.500,86.7,29.8,2.13,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.39,2.39,2,0.0
202.620,2009,2.926,0.0,0.0,687,2.32,-0.26,0.000,875,OFF,OFF,4,3.29,3.29,360.43,3.34,4.21,2.507,86.7,29.8,2.16,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.32,2.32,2,0.0
202.660,2005,3.024,0.0,0.0,663,2.44,-0.26,0.000,876,OFF,OFF,4,3.29,3.29,360.18,3.34,4.20,2.495,86.7,29.7,2.08,3.08,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
202.700,1953,3.072,0.0,0.0,636,3.32,-0.25,0.000,887,OFF,OFF,3,3.21,3.21,358.32,3.34,4.11,2.520,86.7,29.7,2.08,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.32,3.32,2,0.0
202.740,2014,2.918,0.0,0.0,690,2.64,-0.25,0.000,887,OFF,OFF,4,3.28,3.28,358.44,3.33,4.12,2.537,86.7,29.6,2.13,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.64,2.64,2,0.0
202.780,2022,3.054,0.0,0.0,662,1.85,-0.25,0.000,887,OFF,OFF,4,3.35,3.35,360.74,3.34,4.29,2.532,86.7,29.5,2.14,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.85,1.85,2,0.0
202.820,1953,3.083,0.0,0.0,634,2.84,-0.25,0.000,874,OFF,OFF,3,3.29,3.29,358.32,3.34,4.12,2.540,86.7,29.5,2.02,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.84,2.84,2,0.0
202.860,1909,2.801,0.0,0.0,682,3.19,-0.25,0.000,872,OFF,OFF,4,3.22,3.22,356.52,3.33,4.04,2.558,86.7,29.4,2.11,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.19,3.19,2,0.0
202.900,1979,3.076,0.0,0.0,643,1.73,-0.25,0.000,873,OFF,OFF,4,3.35,3.35,359.19,3.34,4.19,2.562,86.7,29.4,2.04,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.73,1.73,2,0.0
202.940,1935,3.066,0.0,0.0,631,2.44,-0.25,0.000,872,OFF,OFF,3,3.28,3.28,357.41,3.33,4.11,2.571,86.7,29.3,2.06,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
202.980,1937,2.835,0.0,0.0,684,2.07,-0.24,0.000,867,OFF,OFF,4,3.28,3.28,357.43,3.33,4.19,2.586,86.7,29.2,2.06,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.07,2.07,2,0.0
203.020,1964,3.031,0.0,0.0,648,1.70,-0.25,0.000,853,OFF,OFF,4,3.34,3.34,358.56,3.33,4.20,2.574,86.7,29.2,2.05,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
203.060,1944,3.066,0.0,0.0,634,1.86,-0.24,0.000,851,OFF,OFF,3,3.28,3.28,357.65,3.33,4.20,2.581,86.7,29.2,2.08,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.86,1.86,2,0.0
203.100,1962,2.839,0.0,0.0,692,1.55,-0.24,0.000,854,OFF,OFF,3,3.35,3.35,358.26,3.33,4.20,2.589,86.7,29.1,2.09,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.55,1.55,2,0.0
203.140,2016,3.008,0.0,0.0,671,1.09,-0.25,0.000,854,OFF,OFF,4,3.37,3.37,359.52,3.33,4.29,2.581,86.7,29.1,2.12,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.09,1.09,2,0.0
203.180,2030,2.925,0.0,0.0,694,1.10,-0.25,0.000,848,OFF,OFF,4,3.44,3.44,361.24,3.33,4.38,2.579,86.7,29.1,2.19,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.10,1.10,2,0.0
203.220,2007,3.049,0.0,0.0,658,1.24,-0.25,0.000,845,OFF,OFF,4,3.37,3.37,360.38,3.33,4.30,2.570,86.7,29.2,2.10,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.24,1.24,2,0.0
203.260,1987,2.862,0.0,0.0,695,1.62,-0.25,0.000,833,OFF,OFF,3,3.36,3.36,359.46,3.34,4.22,2.562,86.7,29.2,2.11,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.62,1.62,2,0.0
203.300,2046,3.033,0.0,0.0,675,1.40,-0.25,0.000,833,OFF,OFF,4,3.43,3.43,361.81,3.34,4.38,2.569,86.7,29.3,2.21,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.40,1.40,2,0.0
203.340,1989,2.955,0.0,0.0,673,1.78,-0.25,0.000,833,OFF,OFF,4,3.37,3.37,359.54,3.33,4.24,2.559,86.7,29.3,2.10,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.78,1.78,2,0.0
203.380,2011,3.049,0.0,0.0,660,1.46,-0.25,0.000,832,OFF,OFF,4,3.36,3.36,360.44,3.34,4.30,2.552,86.7,29.3,2.09,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.46,1.46,2,0.0
203.420,2005,2.900,0.0,0.0,692,1.31,-0.25,0.000,826,OFF,OFF,4,3.36,3.36,360.24,3.34,4.30,2.560,86.7,29.3,2.17,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.31,1.31,2,0.0
203.460,1982,3.023,0.0,0.0,656,1.84,-0.25,0.000,815,OFF,OFF,3,3.29,3.29,359.30,3.33,4.21,2.558,86.7,29.3,2.10,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.84,1.84,2,0.0
203.500,1968,2.969,0.0,0.0,663,2.11,-0.25,0.000,813,OFF,OFF,4,3.28,3.28,359.07,3.34,4.20,2.552,86.7,29.3,2.06,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
203.540,1984,2.923,0.0,0.0,679,1.63,-0.25,0.000,813,OFF,OFF,4,3.35,3.35,359.33,3.33,4.20,2.561,86.7,29.3,2.17,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.63,1.63,2,0.0
203.580,1988,3.093,0.0,0.0,643,1.55,-0.25,0.000,813,OFF,OFF,3,3.36,3.36,359.69,3.33,4.28,2.560,86.7,29.3,2.02,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.55,1.55,2,0.0
203.620,1946,2.930,0.0,0.0,665,2.36,-0.25,0.000,813,OFF,OFF,4,3.29,3.29,357.98,3.34,4.14,2.561,86.7,29.3,2.05,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.36,2.36,2,0.0
203.660,1999,3.030,0.0,0.0,660,2.09,-0.25,0.000,812,OFF,OFF,4,3.29,3.29,358.07,3.33,4.21,2.569,86.7,29.3,2.12,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.09,2.09,2,0.0
203.700,1977,3.036,0.0,0.0,651,1.82,-0.25,0.000,805,OFF,OFF,4,3.30,3.30,358.87,3.33,4.21,2.562,86.7,29.2,2.07,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.82,1.82,2,0.0
203.740,2005,3.048,0.0,0.0,658,1.36,-0.25,0.000,806,OFF,OFF,4,3.37,3.37,360.09,3.34,4.29,2.562,86.7,29.2,2.08,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.36,1.36,2,0.0
203.780,2024,3.041,0.0,0.0,666,1.26,-0.25,0.000,814,OFF,OFF,4,3.44,3.44,360.70,3.34,4.30,2.569,86.7,29.3,2.16,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.26,1.26,2,0.0
203.820,1955,3.055,0.0,0.0,640,2.42,-0.25,0.000,814,OFF,OFF,4,3.42,3.42,360.71,3.33,4.28,2.560,86.7,29.3,2.02,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.42,2.42,2,0.0
203.860,1958,2.911,0.0,0.0,673,2.13,-0.25,0.000,815,OFF,OFF,4,3.29,3.29,358.42,3.34,4.20,2.560,86.7,29.3,2.10,3.09,-20.0,12.82,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.13,2.13,2,0.0
203.900,2015,3.024,0.0,0.0,667,1.35,-0.25,0.000,814,OFF,OFF,4,3.42,3.42,360.93,3.33,4.36,2.568,86.7,29.3,2.11,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.35,1.35,2,0.0
203.940,1949,3.056,0.0,0.0,638,2.20,-0.25,0.000,803,OFF,OFF,4,3.30,3.30,358.30,3.33,4.21,2.569,86.7,29.3,2.01,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
203.980,2005,3.002,0.0,0.0,668,2.47,-0.25,0.000,806,OFF,OFF,4,3.29,3.29,357.72,3.33,4.14,2.563,86.7,29.3,2.14,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.47,2.47,2,0.0
204.020,2025,3.008,0.0,0.0,673,1.25,-0.25,0.000,806,OFF,OFF,4,3.36,3.36,360.51,3.33,4.29,2.577,86.7,29.3,2.14,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.25,1.25,2,0.0
204.060,1983,3.062,0.0,0.0,648,1.72,-0.25,0.000,798,OFF,OFF,4,3.30,3.30,359.12,3.33,4.22,2.569,86.7,29.2,2.06,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.72,1.72,2,0.0
204.100,2013,3.003,0.0,0.0,670,1.36,-0.25,0.000,797,OFF,OFF,4,3.36,3.36,360.41,3.34,4.30,2.570,86.7,29.3,2.16,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.36,1.36,2,0.0
204.140,2007,2.967,0.0,0.0,677,1.32,-0.25,0.000,783,OFF,OFF,4,3.43,3.43,361.20,3.33,4.38,2.569,86.7,29.3,2.14,3.08,-20.0,12.75,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.32,1.32,2,0.0
204.180,1992,3.074,0.0,0.0,649,1.48,-0.25,0.000,781,OFF,OFF,3,3.36,3.36,359.76,3.33,4.23,2.561,86.7,29.3,2.09,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.48,1.48,2,0.0
204.220,2036,2.992,0.0,0.0,681,1.48,-0.25,0.000,788,OFF,OFF,4,3.43,3.43,361.43,3.34,4.37,2.562,86.7,29.3,2.17,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.48,1.48,2,0.0
204.260,2020,3.085,0.0,0.0,655,1.37,-0.25,0.000,790,OFF,OFF,3,3.42,3.42,360.78,3.33,4.29,2.568,86.7,29.3,2.12,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.37,1.37,2,0.0
204.300,1984,2.839,0.0,0.0,699,1.78,-0.25,0.000,794,OFF,OFF,4,3.35,3.35,359.22,3.33,4.21,2.568,86.7,29.3,2.10,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.78,1.78,2,0.0
204.340,2113,2.961,0.0,0.0,714,1.63,-0.25,0.000,794,OFF,OFF,4,3.32,3.32,360.04,3.34,4.24,2.553,86.7,29.3,2.26,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.63,1.63,2,0.0
204.380,2147,3.084,0.0,0.0,696,1.79,-0.25,0.000,797,OFF,OFF,3,3.59,3.59,366.00,3.34,4.57,2.551,86.7,29.4,2.29,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.79,1.79,2,0.0
204.420,2092,2.926,0.0,0.0,715,1.90,-0.25,0.000,800,OFF,OFF,4,3.46,3.46,363.83,3.33,4.42,2.541,86.7,29.5,2.19,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.90,1.90,2,0.0
204.460,2178,2.963,0.0,0.0,735,2.00,-0.26,0.000,820,OFF,OFF,4,3.46,3.46,364.29,3.34,4.42,2.530,86.7,29.5,2.35,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.00,2.00,2,0.0
204.500,2146,3.042,0.0,0.0,706,2.18,-0.26,0.000,830,OFF,OFF,4,3.52,3.52,365.78,3.34,4.48,2.505,86.7,29.6,2.27,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.18,2.18,2,0.0
204.540,2079,2.897,0.0,0.0,718,2.20,-0.26,0.000,831,OFF,OFF,4,3.39,3.39,363.20,3.34,4.33,2.509,86.7,29.7,2.26,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
204.580,2183,3.024,0.0,0.0,722,2.13,-0.26,0.000,830,OFF,OFF,4,3.59,3.59,367.34,3.34,4.58,2.501,86.7,29.8,2.29,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.13,2.13,2,0.0
204.620,2109,3.049,0.0,0.0,692,2.38,-0.26,0.000,833,OFF,OFF,4,3.44,3.44,364.64,3.35,4.40,2.486,86.7,29.8,2.19,3.09,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.38,2.38,2,0.0
204.660,2044,2.800,0.0,0.0,731,2.38,-0.26,0.000,852,OFF,OFF,4,3.32,3.32,362.06,3.34,4.24,2.500,86.7,29.8,2.26,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.38,2.38,2,0.0
204.700,2160,3.006,0.0,0.0,719,2.23,-0.26,0.000,854,OFF,OFF,4,3.52,3.52,366.56,3.34,4.49,2.499,86.7,29.8,2.24,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.23,2.23,2,0.0
204.740,2044,2.995,0.0,0.0,682,2.61,-0.26,0.000,865,OFF,OFF,4,3.50,3.50,366.09,3.35,4.46,2.492,86.7,29.9,2.16,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.61,2.61,2,0.0
204.780,2026,3.088,0.0,0.0,656,2.40,-0.26,0.000,867,OFF,OFF,3,3.29,3.29,360.91,3.34,4.21,2.507,86.7,29.8,2.18,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.40,2.40,2,0.0
204.820,2089,3.065,0.0,0.0,682,2.40,-0.26,0.000,867,OFF,OFF,3,3.41,3.41,363.32,3.34,4.36,2.499,86.7,29.8,2.17,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.40,2.40,2,0.0
204.860,2015,3.050,0.0,0.0,661,2.47,-0.26,0.000,879,OFF,OFF,4,3.35,3.35,362.19,3.34,4.29,2.493,86.7,29.8,2.13,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.47,2.47,2,0.0
204.900,2023,2.942,0.0,0.0,688,2.30,-0.26,0.000,880,OFF,OFF,4,3.35,3.35,360.98,3.34,4.20,2.509,86.7,29.8,2.17,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.30,2.30,2,0.0
204.940,2022,3.032,0.0,0.0,667,2.22,-0.26,0.000,875,OFF,OFF,4,3.36,3.36,360.88,3.34,4.21,2.517,86.7,29.7,2.13,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.22,2.22,2,0.0
204.980,2032,2.894,0.0,0.0,702,2.26,-0.25,0.000,873,OFF,OFF,4,3.36,3.36,361.31,3.34,4.30,2.513,86.7,29.7,2.16,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.26,2.26,2,0.0
205.020,2056,3.039,0.0,0.0,677,2.01,-0.25,0.000,863,OFF,OFF,4,3.43,3.43,362.23,3.34,4.30,2.528,86.7,29.7,2.21,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.01,2.01,2,0.0
205.060,2040,2.937,0.0,0.0,695,2.17,-0.25,0.000,867,OFF,OFF,4,3.37,3.37,361.58,3.33,4.30,2.519,86.7,29.7,2.16,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.17,2.17,2,0.0
205.100,2063,3.051,0.0,0.0,676,2.10,-0.26,0.000,868,OFF,OFF,3,3.42,3.42,362.48,3.34,4.30,2.519,86.7,29.6,2.20,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
205.140,2060,2.962,0.0,0.0,696,2.08,-0.25,0.000,872,OFF,OFF,4,3.37,3.37,361.90,3.34,4.30,2.512,86.7,29.7,2.20,3.09,-20.0,12.83,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.08,2.08,2,0.0
205.180,2083,2.978,0.0,0.0,700,2.03,-0.25,0.000,872,OFF,OFF,3,3.44,3.44,362.47,3.34,4.31,2.518,86.7,29.7,2.22,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.03,2.03,2,0.0
205.220,2049,3.079,0.0,0.0,665,2.18,-0.26,0.000,870,OFF,OFF,3,3.37,3.37,362.16,3.34,4.30,2.518,86.7,29.6,2.15,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.18,2.18,2,0.0
205.260,1989,2.971,0.0,0.0,670,2.67,-0.25,0.000,878,OFF,OFF,4,3.30,3.30,359.74,3.34,4.14,2.513,86.7,29.7,2.16,3.09,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.67,2.67,2,0.0
205.300,2053,2.994,0.0,0.0,686,1.95,-0.25,0.000,879,OFF,OFF,4,3.36,3.36,360.72,3.34,4.21,2.527,86.7,29.6,2.16,3.08,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.95,1.95,2,0.0
205.340,2002,3.052,0.0,0.0,656,2.17,-0.25,0.000,875,OFF,OFF,4,3.29,3.29,360.13,3.34,4.21,2.520,86.7,29.6,2.13,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.17,2.17,2,0.0
205.380,1980,3.002,0.0,0.0,660,2.38,-0.25,0.000,872,OFF,OFF,4,3.28,3.28,359.26,3.34,4.20,2.522,86.7,29.6,2.12,3.09,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.38,2.38,2,0.0
